Time (s),Channel 7,Channel 5,Channel 6,Channel 8,Channel 25,Channel 23,Channel 24,Channel 26,Channel 27,Channel 1,Channel 2,Channel 14,Channel 16,Channel 17
4.4500000000e+001,8.5359241548e+067,9.3331250135e+066,1.0273116941e+068,7.0711356454e+066,4.7612540423e+067,5.7969456130e+067,4.2383773171e+067,3.3835462293e+067,1.3236928630e+068,5.4429452236e+067,2.5340920010e+067,3.6490265984e+067,6.7475829974e+068,1.0051187395e+069
4.5000000000e+001,4.0884461220e+068,4.8782976992e+067,4.6050250012e+068,3.1776851256e+067,2.4139649607e+068,2.9482738755e+068,1.7978748840e+068,1.6648396400e+068,6.2427577502e+068,2.5814610794e+068,1.0522877129e+068,1.6692307569e+068,3.2223736968e+069,4.6153136075e+069
4.5500000000e+001,1.8781984334e+069,2.3646496789e+068,2.1746105631e+069,1.5421518326e+068,1.1594899224e+069,1.3413137273e+069,8.1346469415e+068,7.1637967423e+068,2.7723268384e+069,1.1382023483e+069,4.5228530504e+068,7.3751837611e+068,1.5160703581e+070,2.0798972669e+070
4.6000000000e+001,9.3004839443e+069,1.0830731525e+069,1.0004073069e+070,7.2234138939e+068,5.0536456676e+069,6.2206555478e+069,3.3349688223e+069,3.2891728796e+069,1.2305452365e+070,5.1667034891e+069,2.0729750766e+069,3.2110206963e+069,6.7201140812e+070,8.7799236291e+070
4.6500000000e+001,4.0315476922e+070,4.4093040988e+069,4.8840801777e+070,3.1413045690e+069,2.3125988527e+070,2.6440537009e+070,1.5868406932e+070,1.6117426001e+070,5.4528261897e+070,2.3805263687e+070,9.1774257442e+069,1.3711072587e+070,3.0889863749e+071,4.0568969350e+071
4.7000000000e+001,1.8635632197e+071,2.1287949573e+070,2.4649147910e+071,1.3078550102e+070,1.0728578418e+071,1.2835366499e+071,7.4459100059e+070,7.1857800765e+070,2.4025910764e+071,1.0947533501e+071,3.7863011920e+070,5.6569782689e+070,1.4952004464e+072,1.8454098355e+072
4.7500000000e+001,8.1797575901e+071,1.0871137492e+071,1.0877466773e+072,5.5931524063e+070,4.6183903745e+071,6.2259728344e+071,2.9437870928e+071,3.0506526556e+071,1.0583317791e+072,5.0100619280e+071,1.6457964794e+071,2.3983377107e+071,6.8967161423e+072,9.1020844342e+072
4.8000000000e+001,3.5796086328e+072,5.3018600273e+071,5.0141297573e+072,2.3336100848e+071,2.1962978270e+072,2.9769818753e+072,1.2137552043e+072,1.3246900165e+072,4.1762389533e+072,2.2176962818e+072,7.4232677330e+071,9.0503389962e+071,3.1459775149e+073,4.1132275086e+073
4.8500000000e+001,1.6775339504e+073,2.7012423433e+072,2.2406401410e+073,1.0184685901e+072,1.1769419942e+073,1.3200628365e+073,4.4579488162e+072,6.0163370407e+072,1.8875894162e+073,8.8982157952e+072,3.4300244468e+072,4.0590594652e+072,1.4602831627e+074,1.8816928245e+074
4.9000000000e+001,7.9794135222e+073,1.2276845836e+073,9.7840873203e+073,4.3857576642e+072,5.6129634794e+073,5.6547038440e+073,1.9600633911e+073,2.8978683208e+073,8.9197528864e+073,4.4025047553e+073,1.4654152700e+073,2.0631659704e+073,6.0693417089e+074,8.2861997856e+074
4.9500000000e+001,3.3451627327e+074,5.8085881311e+073,4.3749179488e+074,1.7961281981e+073,2.5347501634e+074,2.0606256946e+074,9.6351565457e+073,1.3164356602e+074,4.7055954703e+074,1.9765208724e+074,6.9065429505e+073,1.0839103227e+074,2.5152546688e+075,3.7684069708e+075
5.0000000000e+001,1.5882431147e+075,2.6664533342e+074,2.1096735854e+075,7.5897965459e+073,1.0574839684e+075,9.1806695938e+074,5.3598449138e+074,6.2116634777e+074,2.4331646606e+075,8.6133910422e+074,3.2874643235e+074,6.0256463208e+074,1.0322084655e+076,1.5814466272e+076
5.0500000000e+001,8.1499879777e+075,1.1786639186e+075,9.1525733284e+075,3.6931667249e+074,4.5897497302e+075,4.0812204258e+075,2.7821304712e+075,2.5954866353e+075,1.1526142170e+076,4.1743505811e+075,1.5240466015e+075,3.3932530088e+075,4.8128556654e+076,7.6949165515e+076
5.1000000000e+001,3.3609937699e+076,4.8677427877e+075,3.7978060591e+076,1.8798033348e+075,1.9998918091e+076,1.9195065043e+076,1.2345093594e+076,1.0784172806e+076,5.5617453548e+076,2.1018691888e+076,8.2500016091e+075,1.6630707982e+076,2.1218673700e+077,3.9439577633e+077
5.1500000000e+001,1.4250789057e+077,2.2583143189e+076,1.8353480845e+077,1.0142629857e+076,8.3775166783e+076,8.3308384870e+076,5.8796538674e+076,4.6389788207e+076,2.7105774764e+077,1.1322583060e+077,4.2937135417e+076,9.2216728321e+076,9.8575671476e+077,1.9039500614e+078
5.2000000000e+001,6.3824285472e+077,1.0662612367e+077,8.4782294640e+077,5.5345502091e+076,4.5081281926e+077,3.7728061776e+077,3.0787960468e+077,2.1347543823e+077,1.3289998041e+078,5.9796868218e+077,2.1193578043e+077,4.9014842561e+077,5.0361133885e+078,1.0779652041e+079
5.2500000000e+001,2.9853029652e+078,6.1821219159e+077,4.1978542858e+078,2.6173490467e+077,2.2438082015e+078,1.7521152687e+078,1.5697380328e+078,1.0730334171e+078,6.8964215017e+078,3.1334392497e+078,1.0252045875e+078,2.3930201492e+078,2.6197713181e+079,5.4426703399e+079
5.3000000000e+001,1.7130221295e+079,3.5687244329e+078,2.0580022861e+079,1.2770269867e+078,1.1149268389e+079,7.8358295539e+078,7.6345611509e+078,5.7235604361e+078,3.4911878909e+079,1.7041940833e+079,5.2805125918e+078,1.1481370078e+079,1.1721049237e+080,2.6182302536e+080
5.3500000000e+001,8.1737124489e+079,1.8696540014e+079,1.0467891190e+080,6.2246050445e+078,5.7165363911e+079,3.9683903988e+079,3.7410084230e+079,2.9665130904e+079,1.6357640039e+080,9.1171136306e+079,2.6084216410e+079,5.2668999783e+079,5.9250096817e+080,1.2837710164e+081
5.4000000000e+001,4.3279921265e+080,8.6012304557e+079,5.1506718951e+080,3.0424879157e+079,2.5443381957e+080,2.1678492050e+080,1.8993560481e+080,1.5943115776e+080,7.2405550255e+080,4.5909172244e+080,1.2962520451e+080,2.4418425830e+080,3.0901573472e+081,6.7695776416e+081
5.4500000000e+001,2.2147587527e+081,4.1157681160e+080,3.0022100706e+081,1.4401378449e+080,1.2237393289e+081,1.0862490869e+081,9.6991013784e+080,8.7593950256e+080,3.6129895416e+081,2.2302486739e+081,6.3801619252e+080,1.1748485858e+081,1.4388815146e+082,3.7009741197e+082
5.5000000000e+001,1.0793509775e+082,1.8760502678e+081,1.4988042623e+082,6.6357238905e+080,6.0809841732e+081,5.0356639214e+081,4.4585790367e+081,4.0826709312e+081,1.8592498109e+082,1.1276526868e+082,2.9589527435e+081,5.4476853947e+081,7.4833674069e+082,1.5981523458e+083
5.5500000000e+001,4.8892208178e+082,8.8166999179e+081,7.8392603286e+082,3.4214207408e+081,2.9950015815e+082,2.3284000132e+082,2.2829937194e+082,1.8905677492e+082,9.4462101040e+082,5.7788309066e+082,1.2920004563e+082,2.7211494634e+082,3.8653272820e+083,7.6418462863e+083
5.6000000000e+001,2.4263559575e+083,4.7337754998e+082,4.3234505777e+083,1.6217126972e+082,1.4007716443e+083,1.1220448620e+083,1.1104367739e+083,8.4666803097e+082,4.3279606754e+083,2.7651520508e+083,6.2646241599e+082,1.2265476322e+083,2.0453062347e+084,3.7792460446e+084
5.6500000000e+001,1.1949347999e+084,2.3633897584e+083,1.9783959050e+084,8.5260313669e+082,6.7232384558e+083,5.6328843070e+083,5.3277809022e+083,4.2371810518e+083,2.0696885465e+084,1.3000876688e+084,3.0267633567e+083,5.6924271681e+083,1.0443514802e+085,1.8444020148e+085
5.7000000000e+001,5.9740408915e+084,1.0732780064e+084,9.0054316544e+084,4.3170239480e+083,2.9206583915e+084,3.1282611499e+084,2.7942560470e+084,1.9025793113e+084,1.0498202104e+085,6.0347936112e+084,1.2950057920e+084,2.2990995846e+084,5.0328674844e+085,8.0344780903e+085
5.7500000000e+001,3.2624725889e+085,5.6877913791e+084,4.6598279647e+085,2.1757700792e+084,1.3941438489e+085,1.6227486561e+085,1.3538810240e+085,8.7073957476e+084,4.8792233866e+085,2.8169425568e+085,6.6075422479e+084,1.2095313877e+085,2.3859616173e+086,3.6528801264e+086
5.8000000000e+001,1.5833110497e+086,2.7763126859e+085,2.2471124026e+086,9.5692355279e+084,6.6189318297e+085,8.6114588066e+085,6.5797356596e+085,3.9346258551e+085,2.3748253946e+086,1.3577353386e+086,3.1990402928e+085,6.0112608318e+085,1.2367339212e+087,1.6971558224e+087
5.8500000000e+001,8.0950053490e+086,1.3213606978e+086,1.0509366803e+087,4.0622833852e+085,3.1553188865e+086,4.1761496599e+086,3.2896180769e+086,1.7031532330e+086,1.1716823152e+087,6.0141442367e+086,1.2535545771e+086,3.0426743782e+086,6.2134454209e+087,8.1082878142e+087
5.9000000000e+001,3.4666925086e+087,6.9729272116e+086,5.0096997043e+087,1.8532226786e+086,1.4546844604e+087,2.1188007940e+087,1.5120266172e+087,8.3822912821e+086,5.6881619051e+087,2.8549277731e+087,5.6616457774e+086,1.4347428654e+087,2.9899979024e+088,3.8260260267e+088
5.9500000000e+001,1.6348671884e+088,3.4082673157e+087,2.3215404503e+088,8.8146244658e+086,6.9532985010e+087,1.0510965139e+088,7.6561267207e+087,4.1744082436e+087,2.9104789190e+088,1.2200579290e+088,2.6181140196e+087,7.3333514330e+087,1.3395264908e+089,1.7440673704e+089
6.0000000000e+001,7.5600071008e+088,1.6121477549e+088,1.1209824801e+089,3.8454475652e+087,3.4598746137e+088,5.3381740275e+088,3.3626539285e+088,1.8255621916e+088,1.3101032482e+089,5.4966046009e+088,1.1101822654e+088,3.5866283724e+088,6.5267634495e+089,8.6650661295e+089
6.0500000000e+001,3.3110152202e+089,7.0633622690e+088,5.2106770882e+089,1.6577483930e+088,1.6532430407e+089,2.5765964563e+089,1.5101771947e+089,8.9611101833e+088,5.9357690100e+089,2.7558715803e+089,5.1710758154e+088,1.7004870613e+089,2.9950687374e+090,4.2425425912e+090
6.1000000000e+001,1.6550802004e+090,3.0557257092e+089,2.4769860724e+090,7.2429487207e+088,7.3077132077e+089,1.1086131454e+090,7.0080604471e+089,4.2518097875e+089,2.3275966924e+090,1.2738440774e+090,2.2537529507e+089,6.5744782072e+089,1.4257110136e+091,2.1373134382e+091
6.1500000000e+001,7.5450455951e+090,1.4101271434e+090,1.1387708966e+091,3.7241333573e+089,3.2508637871e+090,4.9352315341e+090,3.3524859265e+090,2.1358158436e+090,1.0804880391e+091,6.4222469224e+090,9.3108422026e+089,2.7441295112e+090,5.9469038218e+091,9.3837627180e+091
6.2000000000e+001,3.4491128718e+091,6.6439188456e+090,4.9174917105e+091,1.7822801125e+090,1.5743192800e+091,2.3126772865e+091,1.3907582836e+091,9.9582932175e+090,5.2669115058e+091,2.6554432462e+091,4.3731815913e+090,1.1485127712e+091,2.6321291679e+092,4.2669237187e+092
6.2500000000e+001,1.6462760562e+092,2.8364723215e+091,2.2639556926e+092,8.0993018625e+090,7.6337084806e+091,1.0918378925e+092,6.5480115645e+091,4.9308566221e+091,2.4626055661e+092,1.1501001186e+092,1.8163858588e+091,4.7516956251e+091,1.2903478843e+093,1.9450876085e+093
6.3000000000e+001,8.1887772163e+092,1.2083641843e+092,1.0803378485e+093,3.4198538199e+091,3.4606920839e+092,5.3219672939e+092,2.8593535275e+092,2.3688943350e+092,1.1396557135e+093,5.4225778880e+092,7.4467507331e+091,2.0202916176e+092,6.0758963754e+093,9.1804990015e+093
6.3500000000e+001,3.8559912545e+093,5.4341639126e+092,5.4401946123e+093,1.3699467084e+092,1.6545566231e+093,2.2973334353e+093,1.1914943581e+093,1.0445575333e+093,6.1702403008e+093,2.4223887671e+093,3.5469817428e+092,1.0233709252e+093,2.7865992053e+094,4.2295999956e+094
6.4000000000e+001,1.7144162110e+094,2.7509935848e+093,2.7947778403e+094,6.2369161949e+092,7.0664484641e+093,9.3454086874e+093,5.1448143731e+093,4.4034821957e+093,2.9872794141e+094,1.0826314979e+094,1.7043023068e+093,4.9049498936e+093,1.1683055499e+095,1.9138417367e+095
6.4500000000e+001,7.6112681661e+094,1.2581735034e+094,1.2343448821e+095,2.6206096156e+093,3.1394337656e+094,4.3052413887e+094,2.2430223262e+094,2.0054612825e+094,1.6489349431e+095,4.3644144524e+094,8.1326051228e+093,2.4405627831e+094,4.7389320490e+095,9.1919540524e+095
6.5000000000e+001,3.5589108791e+095,5.0987529453e+094,5.3038645238e+095,1.1368329559e+094,1.4150552346e+095,1.9668105210e+095,1.1637954275e+095,9.5023066541e+094,8.1587966650e+095,2.1871315788e+095,3.8837695205e+094,1.2671604871e+095,2.1567795253e+096,4.0423514108e+096
6.5500000000e+001,1.6329374456e+096,2.4607492570e+095,2.5213681039e+096,4.4617507761e+094,6.1789173260e+095,8.9632541849e+095,5.4455493020e+095,4.2041257950e+095,4.0499796599e+096,1.1519510051e+096,2.1403121209e+095,5.9700091127e+095,1.0084241636e+097,2.1121339598e+097
6.6000000000e+001,8.0905185393e+096,1.1785053339e+096,1.2671306653e+097,2.1582437073e+095,3.1012097879e+096,4.0798284874e+096,2.9730583065e+096,1.9026278368e+096,1.8335265372e+097,5.6336547708e+096,1.1533635144e+096,2.7539762763e+096,4.8179927846e+097,1.0504164756e+098
6.6500000000e+001,3.4453615162e+097,5.5900754743e+096,5.4797128446e+097,1.0246104091e+096,1.6488665766e+097,1.8676922753e+097,1.6997923236e+097,8.5252405455e+096,9.4774135830e+097,2.9366206782e+097,6.4159322731e+096,1.3999013908e+097,2.3742585333e+098,5.3032767109e+098
6.7000000000e+001,1.6889605283e+098,2.9221682946e+097,2.4484592999e+098,4.8906273285e+096,9.7940247641e+097,7.3747719705e+097,8.5437048226e+097,4.7649663949e+097,4.8640484482e+098,1.3921943419e+098,3.2474686518e+097,6.9971322784e+097,1.3042457068e+099,2.5515772677e+099
6.7500000000e+001,7.1599802838e+098,1.4390799738e+098,1.0447735790e+099,2.4877668510e+097,5.0967831884e+098,3.0145688918e+098,4.0893333482e+098,2.5203570968e+098,2.4352478614e+099,6.7538251928e+098,1.6626404751e+098,3.5396304800e+098,6.0755105805e+099,1.2411030893e+100
6.8000000000e+001,3.4079250190e+099,6.1489585995e+098,4.6080909546e+099,1.2743190642e+098,2.6038712983e+099,1.4329563049e+099,2.1492586851e+099,1.0877129376e+099,1.0686924483e+100,3.0865999004e+099,8.6545172029e+098,1.4984223803e+099,2.6863566972e+100,6.0939858982e+100
6.8500000000e+001,1.8886218664e+100,3.1990056870e+099,2.5257540329e+100,6.3372542268e+098,1.2406906716e+100,5.7119004970e+099,1.0529850098e+100,5.2179996719e+099,5.3243947573e+100,1.5993298618e+100,3.6934928965e+099,8.0793215916e+099,1.2538515928e+101,2.8571065712e+101
6.9000000000e+001,9.6349650486e+100,1.5752215212e+100,1.3388022901e+101,3.4802625068e+099,6.1299194236e+100,2.3837951995e+100,5.5640846464e+100,2.7080361052e+100,2.6686429961e+101,7.3373401206e+100,1.6334932000e+100,3.9352430691e+100,6.0202110749e+101,1.5524832882e+102
6.9500000000e+001,4.6461588957e+101,7.2877432677e+100,6.1780914974e+101,1.8089626310e+100,3.0140781851e+101,1.1926873562e+101,2.4140397840e+101,1.3449218916e+101,1.2572659772e+102,3.2499908609e+101,8.0279801396e+100,1.7411269269e+101,2.8524044120e+102,7.2685070912e+102
7.0000000000e+001,2.1925175081e+102,3.9901866775e+101,2.9274533241e+102,9.5488421894e+100,1.2912729364e+102,5.6445097790e+101,1.2492049474e+102,7.0710140829e+101,5.1823202592e+102,1.5238624005e+102,3.8050387695e+101,8.5409767018e+101,1.4367762644e+103,3.5774316588e+103
7.0500000000e+001,1.0369613285e+103,1.7826851408e+102,1.4110413453e+103,4.9038289667e+101,6.5093697942e+102,2.8039546148e+102,5.9169849877e+102,3.5296224905e+102,2.6355068332e+103,7.4482224061e+102,1.7915430342e+102,4.2317465565e+102,6.8447698815e+103,1.7368806671e+104
7.1000000000e+001,5.5783839221e+103,9.6955958278e+102,6.1634686963e+103,2.4601631122e+102,3.0814178044e+103,1.5252304005e+103,2.6834463528e+103,1.6058537615e+103,1.1610009340e+104,3.8821175703e+103,8.0290124359e+102,2.0285283917e+103,3.3808782050e+104,6.9113238560e+104
7.1500000000e+001,2.9628440571e+104,4.9015552991e+103,3.3079562984e+104,1.1199961157e+103,1.2683679626e+104,7.5172574293e+103,1.3095059873e+104,7.0124678806e+103,5.0531319201e+104,1.9766189217e+104,4.0960085388e+103,9.2673863344e+103,1.5959565710e+105,3.3054232855e+105
7.2000000000e+001,1.4366342551e+105,2.1262316281e+104,1.7095625328e+105,5.0941305594e+103,5.7383489389e+104,3.8090236436e+104,6.2852726556e+104,3.3746584866e+104,2.0955531154e+105,9.2368799467e+104,2.0864546958e+104,4.5374130236e+104,7.7123488314e+105,1.5683555385e+106
7.2500000000e+001,7.2265255645e+105,1.0521628334e+105,7.5289746509e+105,2.3311364802e+104,2.9129828012e+105,2.0029133161e+105,3.0192180544e+105,1.5628490288e+105,1.0647422449e+106,4.3361832299e+105,9.7299870741e+104,2.1140739243e+105,3.3480600381e+106,6.7879006261e+106
7.3000000000e+001,3.4529739657e+106,5.1291627586e+105,3.3850131827e+106,1.0884684505e+105,1.3765422556e+106,9.1469041321e+105,1.1804337872e+106,7.8773792484e+105,5.2933494856e+106,2.1365562029e+106,4.9715416041e+105,9.8521566555e+105,1.6475478429e+107,3.3141774226e+107
7.3500000000e+001,1.6105025640e+107,2.3855852912e+106,1.7141165013e+107,5.3028140644e+105,6.8516176430e+106,4.2532502911e+106,4.8983824814e+106,3.6669775155e+106,2.3762992153e+107,1.0015300824e+107,2.3331469765e+106,3.8549609994e+106,7.9619598366e+107,1.6179482635e+108
7.4000000000e+001,7.9812925300e+107,1.2220238639e+107,7.9343708359e+107,2.5595782033e+106,3.1478945718e+107,2.1425128561e+107,2.2712266787e+107,1.5747033665e+107,1.0830901952e+108,4.3438044867e+107,1.0072686641e+107,1.8474430968e+107,3.8736756285e+108,7.3472256107e+108
7.4500000000e+001,3.7967737075e+108,5.9681538888e+107,3.7614805531e+108,1.1028259140e+107,1.4785186442e+108,1.1440663680e+108,1.0653350014e+108,7.9599858359e+107,5.1427028314e+108,1.8973395335e+108,4.8097177914e+107,8.9609453132e+107,1.7148739556e+109,3.7402194798e+109
7.5000000000e+001,1.7240666090e+109,2.8964047745e+108,1.8167160407e+109,5.5025416873e+107,6.5547747995e+108,5.8315953747e+108,4.2835396759e+108,3.8231000626e+108,2.3578080623e+109,9.5830288085e+108,2.3182252600e+108,4.4155166574e+108,8.2793433973e+109,1.8190865347e+110
7.5500000000e+001,8.1648065677e+109,1.3435973877e+109,8.8266795233e+109,2.4938213826e+108,3.1037379279e+109,2.5778670494e+109,1.8711757442e+109,1.7279107068e+109,1.0476787889e+110,4.0791069423e+109,1.1884486227e+109,2.1553174565e+109,3.7246294979e+110,9.0756236375e+110
7.6000000000e+001,3.7147633068e+110,6.4534739064e+109,4.1424633834e+110,1.0323781007e+109,1.5520354257e+110,1.3554890239e+110,7.4770005003e+109,6.9493491396e+109,5.2601158104e+110,1.8253626290e+110,4.9882970431e+109,9.3410037130e+109,1.8716195524e+111,4.0369828228e+111
7.6500000000e+001,1.8179368588e+111,2.9431765714e+110,1.9357160687e+111,4.7634034233e+109,7.4452284226e+110,6.9834972103e+110,3.4136614286e+110,3.3029149567e+110,2.5223598888e+111,9.0335772670e+110,2.2030558948e+110,4.3432007299e+110,8.3168008997e+111,1.8315805691e+112
7.7000000000e+001,9.0085206748e+111,1.3607268495e+111,8.4611993604e+111,2.5184159399e+110,3.5298070954e+111,3.8198864378e+111,1.5586887170e+111,1.4661087031e+111,1.2682818702e+112,3.9528080587e+111,9.6462291864e+110,1.9168510250e+111,4.1261552484e+112,7.8078098835e+112
7.7500000000e+001,4.4235355683e+112,6.2099497771e+111,3.7072801434e+112,1.1242135590e+111,1.4042640465e+112,1.8725752595e+112,6.1969828434e+111,6.3271519629e+111,5.9721216655e+112,1.5196102642e+112,4.4210334297e+111,7.5289022563e+111,1.8913540692e+113,3.3091999390e+113
7.8000000000e+001,2.0915221427e+113,2.8486017037e+112,1.7393230564e+113,5.3081833403e+111,6.7127913060e+112,8.1618459422e+112,2.5945426907e+112,2.8633538042e+112,2.8160325018e+113,7.5072894217e+112,2.0586803311e+112,3.4532520651e+112,8.7211481081e+113,1.6017183421e+114
7.8500000000e+001,9.8821503208e+113,1.0759004502e+113,7.4561479060e+113,2.7202785224e+112,2.9689594003e+113,3.9129207703e+113,1.3339205204e+113,1.2434955267e+113,1.2831944257e+114,3.8604695836e+113,1.0060362024e+113,1.5782769156e+113,4.5772127131e+114,6.7035585226e+114
7.9000000000e+001,4.6429376400e+114,4.8103781483e+113,3.3197684323e+114,1.2689742283e+113,1.3892012011e+114,1.9724781223e+114,6.6483649948e+113,5.5315255854e+113,5.2690269632e+114,1.8426227829e+114,4.3911778922e+113,8.1632844343e+113,2.0282916439e+115,2.7878584275e+115
7.9500000000e+001,1.8735330551e+115,2.1885690076e+114,1.5906725116e+115,5.0688777061e+113,6.6332969094e+114,9.4317873738e+114,3.3531624867e+114,2.6102497125e+114,2.4942038012e+115,8.3528981648e+114,2.2395205028e+114,3.4478258857e+114,8.6026810906e+115,1.2141038176e+116
8.0000000000e+001,7.8040783355e+115,9.6458861879e+114,8.6286890499e+115,2.1342679702e+114,3.2055914399e+115,4.1028294374e+115,1.7032821920e+115,1.1092568682e+115,1.1310552515e+116,4.1180669486e+115,1.0273817845e+115,1.7201479534e+115,3.7130574252e+116,5.8741056103e+116
8.0500000000e+001,3.2887735262e+116,4.2548393672e+115,4.0931155173e+116,8.8499364844e+114,1.5571437482e+116,2.0550112687e+116,9.7089994507e+115,4.7684579106e+115,5.7941223805e+116,2.2528138730e+116,5.5153880767e+115,8.5964745491e+115,1.7991659254e+117,2.6080966409e+117
8.1000000000e+001,1.4882490801e+117,2.0759711810e+116,1.9758404088e+117,4.2954628597e+115,7.2972400164e+116,9.4000293511e+116,4.7828129095e+116,2.0208989147e+116,3.0394719123e+117,1.2526546940e+117,2.9005801287e+116,4.7212468786e+116,8.9253034431e+117,1.2859761085e+118
8.1500000000e+001,6.5352131459e+117,1.0693408781e+117,8.8467408112e+117,2.2297526245e+116,3.8016995341e+117,4.5214755048e+117,2.5609477724e+117,8.7024833122e+116,1.4324807271e+118,6.8983954368e+117,1.5988567250e+117,2.3554410706e+117,4.0462229309e+118,6.7670042795e+118
8.2000000000e+001,3.2420421420e+118,5.0789897872e+117,4.0663801207e+118,1.0979713207e+117,2.0965289087e+118,1.9735552653e+118,1.2629743688e+118,4.0227467807e+117,7.5468596503e+118,3.6052132112e+118,7.6521833649e+117,1.1871532389e+118,2.1373552051e+119,3.8068784241e+119
8.2500000000e+001,1.7667731098e+119,2.4895558172e+118,1.5273585082e+119,5.8424623266e+117,1.1198674329e+119,8.3122558183e+118,6.2780586906e+118,2.1869054557e+118,3.5010856531e+119,1.7635275813e+119,3.4951456163e+118,5.7632710627e+118,1.1242773769e+120,1.9536370426e+120
8.3000000000e+001,9.4390369701e+119,1.1942352476e+119,7.8193344877e+119,3.0468287474e+118,5.6320868630e+119,4.0736403835e+119,3.1229027246e+119,1.1898430653e+119,1.7127351686e+120,8.4220187174e+119,1.7786761867e+119,2.8448831038e+119,5.6748579166e+120,1.0357774705e+121
8.3500000000e+001,4.8669292805e+120,5.7562231959e+119,4.4399814319e+120,1.4266898508e+119,2.8437146561e+120,1.7071380868e+120,1.3201168364e+120,5.9325736290e+119,9.1764264472e+120,3.8475391566e+120,7.8672648752e+119,1.3735376671e+120,2.5883509839e+121,5.2986391491e+121
8.4000000000e+001,2.2050207846e+121,2.9259126697e+120,2.2773089170e+121,6.5648800888e+119,1.3872202732e+121,7.6465534332e+120,6.7100657706e+120,3.1377378422e+120,4.6748422540e+121,2.0282425998e+121,3.8134321455e+120,7.2650358510e+120,1.2782032311e+122,3.1318318452e+122
8.4500000000e+001,1.1039044008e+122,1.3713588511e+121,1.1206023237e+122,2.8785091956e+120,6.2868569437e+121,3.4759243506e+121,3.1612222091e+121,1.7176928189e+121,2.3580166797e+122,1.0200887740e+122,2.0038875118e+121,3.6398771311e+121,6.7769180252e+122,1.6008956030e+123
8.5000000000e+001,6.0652507874e+122,6.3031953022e+121,5.5634427816e+122,1.4457947524e+121,3.2438923375e+122,1.6626682271e+122,1.4884436617e+122,8.9538702846e+121,1.1106733846e+123,5.1617194541e+122,8.2854061107e+121,1.8037577777e+122,3.5959400158e+123,8.8463307309e+123
8.5500000000e+001,3.0181798552e+123,3.0618629318e+122,2.5170132266e+123,6.8827858628e+121,1.6498226791e+123,7.5430528962e+122,7.0984452480e+122,4.2261805554e+122,5.8078588204e+123,2.5065576829e+123,3.9146619313e+122,8.9916014682e+122,1.8815196843e+124,4.6782264321e+124
8.6000000000e+001,1.5368917079e+124,1.4055578684e+123,1.3111593776e+124,3.1585108800e+122,7.9553665555e+123,3.7918286959e+123,3.2948752014e+123,2.2280514331e+123,2.6535436030e+124,1.2104399746e+124,2.0036948846e+123,4.3303929409e+123,1.0477333996e+125,2.3701066540e+125
8.6500000000e+001,8.2544028446e+124,6.3906754989e+123,6.2180590290e+124,1.5762604168e+123,3.8026531288e+124,2.0115570827e+124,1.4806854703e+124,1.0977010811e+124,1.2409759650e+125,5.3691622986e+124,1.0140630413e+124,2.0999973848e+124,4.8980036499e+125,1.2464931370e+126
8.7000000000e+001,4.2696833312e+125,3.3341636363e+124,3.1509783294e+125,7.7758933529e+123,1.9573415087e+125,9.1892819369e+124,7.3732595372e+124,5.4126593454e+124,5.7228501484e+125,2.5315661739e+125,5.0133942300e+124,1.0622359337e+125,2.2813305384e+126,6.0602983237e+126
8.7500000000e+001,1.9053185605e+126,1.7787364152e+125,1.3833420312e+126,4.1542115954e+124,9.5240959600e+125,3.6905126329e+125,3.4764418873e+125,2.5665756171e+125,2.9559104369e+126,1.2671211639e+126,2.5019284307e+125,4.8762922181e+125,1.0802867816e+127,2.7108520765e+127
8.8000000000e+001,9.2253255844e+126,9.0904807943e+125,6.0559093620e+126,2.0732871860e+125,4.7150658179e+126,1.7326172449e+126,1.8031289873e+126,1.2339738852e+126,1.4032495586e+127,5.5644775377e+126,1.1440399096e+126,2.3469515887e+126,5.1120769644e+127,1.2614291800e+128
8.8500000000e+001,4.2517699966e+127,4.3590765631e+126,3.0516372541e+127,9.3989674582e+125,2.2342518176e+127,8.4402262787e+126,8.0009244264e+126,6.3103597138e+126,7.1743383529e+127,2.4926931385e+127,5.3544699045e+126,9.7582827909e+126,2.5429358756e+128,5.9276743071e+128
8.9000000000e+001,1.7564980462e+128,2.2037390380e+127,1.3417369739e+128,4.2223269932e+126,1.1062241015e+128,4.1102140749e+127,3.5046888484e+127,3.0487727603e+127,3.1842328615e+128,1.1758815025e+128,2.4210919558e+127,4.7390700864e+127,1.1855708667e+129,2.7096870951e+129
8.9500000000e+001,8.6904718612e+128,1.0306937968e+128,5.5522671397e+128,2.0958142165e+127,5.5455894691e+128,2.0744453688e+128,1.5471553562e+128,1.4702984975e+128,1.5692612697e+129,5.2175495536e+128,1.0768852647e+128,2.2966240140e+128,5.4498500345e+129,1.2426335157e+130
9.0000000000e+001,4.3669781715e+129,4.1122112644e+128,2.6622963917e+129,9.5722567964e+127,2.4424946949e+129,1.0738996420e+129,6.7870946313e+128,6.4806399276e+128,6.8987562080e+129,2.1712372701e+129,4.9723090417e+128,1.0756617990e+129,2.6916043503e+130,5.3929096056e+130
